,autonomia_economica,coche_propio,carnet_coche,mascota,presupuesto_alquiler,numero_familiares,sector_servicios,sector_industria,sector_construccion,sector_agricultura_ganaderia_pesca,sector_otros,predisposicion_pueblo_1 mes,predisposicion_pueblo_3 meses,predisposicion_pueblo_6 meses,predisposicion_pueblo_Aún me lo estoy pensando,year,month,day,pais_de_residencia_España,pais_de_residencia_Latino América,pais_de_residencia_Otro,pais_de_residencia_Resto de Europa (dentro de UE),prov_norte,prov_sur,prov_este,prov_centro,prov_madrid,prov_fuera_espana,situacion_en_espana_No estoy en ninguna de esas situaciones,situacion_en_espana_Tengo nacionalidad española / de un país de la UE / permiso de residencia,primera_segunda_vivienda_Primera residencia,primera_segunda_vivienda_Segunda residencia,zona_interes_Indiferente,"zona_interes_Indiferente, menos de 150km de Madrid",zona_interes_Navarra,zona_interes_Pueblos de Burgos,zona_interes_Pueblos de Cuenca,zona_interes_Pueblos de Galicia,zona_interes_Pueblos de Jaén,zona_interes_Pueblos de Palencia,zona_interes_Pueblos de Segovia,zona_interes_Pueblos de Soria,zona_interes_Pueblos de Zamora,zona_interes_Pueblos de Zaragoza,zona_interes_Pueblos de Zaragoza-Huesca,zona_interes_Sierra norte de Madrid
3820,,1,1,0,3,1,0,0,0,0,0,0,0,0,1,2021,5,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3824,,1,1,1,2,1,0,0,0,0,0,0,0,0,1,2021,5,25,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,,1,1,0,1,1,0,0,0,0,1,0,0,1,0,2021,5,29,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3837,,1,1,0,1,1,1,0,0,0,0,1,0,0,0,2021,5,29,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3838,,1,1,0,1,1,1,0,0,0,0,1,0,0,0,2021,5,29,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3843,,1,1,1,2,3,1,0,0,0,0,0,0,1,0,2021,5,30,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,,1,1,0,2,3,0,0,1,0,0,0,0,1,0,2021,5,30,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,,1,1,1,2,2,1,0,0,0,0,1,0,0,0,2021,5,31,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3854,,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2021,5,31,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3857,,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2021,6,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3862,,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2021,6,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3868,,0,1,0,1,3,1,0,0,0,0,0,0,1,0,2021,6,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3873,,1,1,1,2,4,0,0,0,0,1,0,1,0,0,2021,6,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3879,,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2021,6,5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3886,,1,1,1,3,1,0,0,0,0,1,0,1,0,0,2021,6,7,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3892,,1,1,1,2,4,0,0,0,0,1,0,0,1,0,2021,6,8,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3908,,1,1,0,1,4,1,0,0,0,0,0,0,1,0,2021,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3909,,1,1,1,1,3,0,0,0,0,1,0,0,1,0,2021,6,10,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3910,,1,1,0,2,4,0,0,0,0,0,0,0,0,1,2021,6,11,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3911,,1,1,1,2,1,0,0,0,0,0,0,0,1,0,2021,6,11,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3913,,1,1,1,2,4,0,1,0,0,0,1,0,0,0,2021,6,12,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3916,,0,0,1,1,2,1,0,0,0,0,0,0,1,0,2021,6,12,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3922,,1,1,1,3,1,0,0,0,0,1,0,0,1,0,2021,6,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3924,,0,0,0,2,4,1,0,0,0,0,0,0,0,1,2021,6,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3925,,0,1,0,1,2,1,0,0,0,0,0,0,1,0,2021,6,14,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3928,,0,0,0,1,4,0,0,0,0,0,0,0,0,1,2021,6,14,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3929,,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2021,6,14,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3932,,1,1,0,2,1,1,0,0,0,0,1,0,0,0,2021,6,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3933,,1,1,0,2,3,1,0,0,0,0,0,0,1,0,2021,6,14,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3934,,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2021,6,15,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3935,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2021,6,15,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3943,,0,1,0,2,4,0,0,0,1,0,0,0,0,1,2021,6,17,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3956,,1,1,0,2,1,0,0,0,1,0,1,0,0,0,2021,6,19,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3959,,1,1,0,1,3,1,0,0,0,0,0,0,1,0,2021,6,20,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3961,,0,1,0,2,1,1,0,0,0,0,0,1,0,0,2021,6,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3963,,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2021,6,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3964,,1,1,0,1,1,0,0,0,0,0,0,0,1,0,2021,6,20,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3967,,1,1,0,2,2,0,0,0,0,0,0,0,1,0,2021,6,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3969,,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2021,6,22,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,,1,1,0,1,4,0,0,0,0,0,0,0,0,1,2021,6,22,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3978,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2021,6,23,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3979,,1,1,0,1,3,1,0,0,0,0,1,0,0,0,2021,6,23,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3980,,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2021,6,23,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3981,,1,1,1,1,4,1,0,0,0,0,0,0,0,1,2021,6,24,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3986,,1,1,0,2,4,1,0,0,0,0,0,1,0,0,2021,6,25,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3989,,1,1,0,1,2,1,0,0,0,0,0,0,1,0,2021,6,25,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3995,,1,1,0,1,2,0,0,1,0,0,0,0,0,1,2021,6,26,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3996,,0,1,0,1,2,1,0,0,0,0,0,1,0,0,2021,6,26,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3997,,1,1,0,1,3,0,0,0,0,0,0,1,0,0,2021,6,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4005,,1,1,0,1,3,0,0,0,0,0,0,0,1,0,2021,6,27,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4013,,1,1,0,1,4,0,1,0,0,0,0,0,1,0,2021,6,30,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4019,,1,1,0,2,4,0,0,1,0,0,0,0,1,0,2021,6,30,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4025,,1,1,0,1,4,1,0,0,0,0,0,1,0,0,2021,7,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4027,,0,1,0,1,3,0,0,0,0,0,0,0,1,0,2021,7,2,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4037,,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2021,7,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4039,,0,0,0,1,5,1,0,0,0,0,0,1,0,0,2021,7,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4044,,1,1,0,2,5,0,0,0,0,0,1,0,0,0,2021,7,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4084,,1,1,0,2,2,0,0,0,0,0,0,0,0,1,2021,7,14,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4088,,1,1,0,1,1,1,0,0,0,0,0,0,1,0,2021,7,14,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4089,,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2021,7,14,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4091,,0,1,0,1,3,1,0,0,0,0,0,0,1,0,2021,7,14,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4092,,0,1,0,1,2,1,0,0,0,0,0,0,1,0,2021,7,15,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4094,,0,0,0,3,1,1,0,0,0,0,1,0,0,0,2021,7,15,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4098,,1,1,0,1,3,1,0,0,0,0,0,0,1,0,2021,7,15,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4102,,1,1,0,1,2,0,0,0,0,0,0,0,0,1,2021,7,16,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,,0,1,0,1,1,1,0,0,0,0,0,0,0,1,2021,7,16,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4108,,0,1,0,1,3,0,1,0,0,0,0,0,0,1,2021,7,16,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4111,,0,1,0,2,1,0,0,0,0,1,1,0,0,0,2021,7,17,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4114,,1,1,0,2,2,1,0,0,0,0,0,0,1,0,2021,7,18,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4116,,0,1,0,1,8,0,0,0,0,0,1,0,0,0,2021,7,18,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4128,,1,1,0,1,3,0,0,1,0,0,0,0,1,0,2021,7,19,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4130,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,2021,7,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4131,,1,1,0,1,1,0,0,0,0,0,1,0,0,0,2021,7,20,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4132,,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2021,7,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4142,,1,1,0,1,1,0,1,0,0,0,1,0,0,0,2021,7,22,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4151,,1,1,0,1,2,1,0,0,0,0,0,0,0,1,2021,7,22,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4153,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2021,7,22,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4154,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2021,7,22,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4160,,1,1,0,1,1,0,0,0,0,0,0,0,1,0,2021,7,23,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4162,,1,1,0,1,3,1,0,0,0,0,0,0,1,0,2021,7,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4172,,0,0,0,3,2,0,0,0,0,1,0,0,1,0,2021,7,25,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4184,,0,1,0,2,1,1,0,0,0,0,0,1,0,0,2021,7,26,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4185,,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2021,7,26,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4191,,1,1,0,1,3,0,0,0,0,0,1,0,0,0,2021,7,27,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4198,,0,0,0,2,3,0,0,0,0,0,0,0,1,0,2021,7,28,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4211,,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2021,7,30,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4212,,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2021,7,31,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4216,,0,1,0,2,3,0,0,0,0,0,0,0,1,0,2021,7,31,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4220,,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,8,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4226,,1,1,0,1,2,1,0,0,0,0,0,0,1,0,2021,8,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4229,,0,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,8,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4230,,1,1,0,2,4,1,0,0,0,0,0,1,0,0,2021,8,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4236,,1,1,0,1,3,0,0,0,0,0,0,0,1,0,2021,8,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4240,,0,0,0,2,5,0,0,0,0,0,0,0,1,0,2021,8,3,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4242,,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,8,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4247,,1,1,1,3,3,0,0,0,0,0,0,0,1,0,2021,8,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4251,,1,1,1,1,3,0,0,0,0,0,0,0,0,1,2021,8,5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,,1,1,0,4,2,0,0,0,0,1,0,1,0,0,2021,8,5,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4261,,0,0,0,1,3,0,0,0,0,0,0,0,1,0,2021,8,6,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4269,,1,1,0,3,3,1,0,0,0,0,0,0,1,0,2021,8,7,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4271,,0,0,0,2,3,1,0,0,0,0,0,1,0,0,2021,8,7,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4272,,0,1,0,1,2,0,0,0,0,0,0,0,0,1,2021,8,8,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4273,,1,1,0,1,4,0,0,0,0,0,0,0,1,0,2021,8,8,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,,0,1,0,3,3,0,1,0,0,0,1,0,0,0,2021,8,8,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4286,,0,0,0,1,4,0,0,0,0,0,0,0,1,0,2021,8,9,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,,0,0,0,1,3,1,0,0,0,0,0,0,1,0,2021,8,9,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4298,,1,1,0,1,1,1,0,0,0,0,0,0,1,0,2021,8,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4305,,0,1,1,2,4,0,0,0,0,0,0,1,0,0,2021,8,10,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4307,,0,1,1,2,1,0,1,0,0,0,1,0,0,0,2021,8,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4308,,1,1,1,3,3,0,0,0,0,0,0,0,1,0,2021,8,10,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4314,,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2021,8,11,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4315,,1,1,0,1,2,0,1,0,0,0,0,0,0,1,2021,8,11,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4322,,1,1,1,2,3,0,0,0,0,0,1,0,0,0,2021,8,11,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,,1,1,0,2,1,1,0,0,0,0,1,0,0,0,2021,8,12,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4339,,1,1,1,1,3,1,0,0,0,0,0,0,1,0,2021,8,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4340,,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2021,8,13,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,,1,1,0,1,1,0,1,0,0,0,0,1,0,0,2021,8,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4342,,1,1,0,2,6,0,0,0,0,0,0,0,1,0,2021,8,13,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,,1,1,1,1,6,0,0,0,0,0,0,1,0,0,2021,8,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4349,,0,1,0,1,3,0,0,0,0,0,0,0,0,1,2021,8,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4350,,1,1,1,1,3,1,0,0,0,0,0,0,1,0,2021,8,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4352,,1,1,1,1,3,0,0,0,0,0,0,0,1,0,2021,8,14,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4359,,0,1,0,1,3,0,0,0,0,1,1,0,0,0,2021,8,15,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4360,,1,1,1,1,5,0,0,1,0,0,0,1,0,0,2021,8,16,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4365,,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2021,8,16,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4366,,1,1,1,1,1,0,1,0,0,0,0,0,0,1,2021,8,16,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,,1,1,0,1,1,1,0,0,0,0,1,0,0,0,2021,8,17,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4375,,1,1,1,1,2,1,0,0,0,0,0,0,1,0,2021,8,17,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4376,,0,0,1,1,3,0,0,0,0,0,0,0,1,0,2021,8,17,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4380,,1,1,0,1,1,0,0,0,0,1,0,0,0,1,2021,8,18,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4385,,1,1,0,1,2,1,0,0,0,0,1,0,0,0,2021,8,18,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4388,,1,1,1,1,1,0,0,0,0,1,1,0,0,0,2021,8,18,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,,0,1,0,3,1,1,0,0,0,0,0,0,1,0,2021,8,19,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,,1,1,0,2,4,1,0,0,0,0,0,0,1,0,2021,8,19,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,,1,1,0,1,3,1,0,0,0,0,0,0,1,0,2021,8,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4398,,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2021,8,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4401,,1,1,0,1,4,0,0,0,0,0,1,0,0,0,2021,8,20,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,,0,0,0,1,2,1,0,0,0,0,1,0,0,0,2021,8,20,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4407,,1,1,0,3,4,1,0,0,0,0,1,0,0,0,2021,8,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4408,,0,1,0,1,1,0,0,0,0,1,0,0,1,0,2021,8,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
