,id,fecha,pais_de_residencia,provincia_de_espana,ciudad_residencia,situacion_en_espana,profesion,autonomia_economica,familia_edades,coche_propio,carnet_coche,mascota,presupuesto_alquiler,primera_segunda_vivienda,zona_interes,predisposicion_pueblo
10231,U-010970,2022-12-20,España,Madrid,MADRID,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Periodista,,"43, 40 y 9",No,Si,No,Hasta 450€,Primera residencia,"Indiferente, menos de 150km de Madrid",6 meses
10232,U-010971,2022-12-20,España,Huelva,Huelva,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Auxiliar,Más de 1 año,"44,15",No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
10233,U-010972,2022-12-21,Otro,Ninguna,Mar del plata,No estoy en ninguna de esas situaciones,Profesor,Más de 1 año,45,Si,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
10234,U-010973,2022-12-21,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Carnicero,3 meses,22,No,No,Si,Hasta 450€,Primera residencia,Sierra norte de Madrid,6 meses
10235,U-010974,2022-12-21,España,Cuenca,Cuenca,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Gestor cultural,3 meses,31 28,Si,Si,No,Hasta 300€,Primera residencia,Pueblos de Cuenca,Aún me lo estoy pensando
10236,U-010975,2022-12-21,España,Baleares,Palma de Mallorca,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Ingeniero de Telecomunicación.,1 año,"39,35,16,11,8",Si,Si,Si,Hasta 450€,Primera residencia,"Indiferente, menos de 150km de Madrid",3 meses
10237,U-010976,2022-12-21,España,Baleares,SANTA EULALIA,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Administrativo,Más de 1 año,"35,36",Si,Si,No,Hasta 600€,Primera residencia,Indiferente,6 meses
10238,U-010977,2022-12-21,España,Barcelona,Barcelona,No estoy en ninguna de esas situaciones,Jardinero,6 meses,53,Si,Si,No,Hasta 450€,Primera residencia,Pueblos de Cuenca,6 meses
10239,U-010978,2022-12-22,España,Girona,figeras,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Carnicero,6 meses,35.33.31.2 y 4 meses,Si,Si,No,Hasta 450€,Primera residencia,Indiferente,6 meses
10240,U-010979,2022-12-22,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Técnico de empresas y actividades turísticas,3 meses,"78,53,52,20,18",Si,Si,No,Más de 600€,Primera residencia,Sierra norte de Madrid,1 mes
10241,U-010980,2022-12-22,España,Cuenca,Villaescusa de Haro,No estoy en ninguna de esas situaciones,Conductor,3 meses,47 44 13,No,Si,No,Hasta 300€,Primera residencia,Pueblos de Cuenca,1 mes
10242,U-010981,2022-12-22,España,Baleares,Sant Antoni de Portmany,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Esteticista,6 meses,20,No,Si,Si,Hasta 300€,Primera residencia,Indiferente,6 meses
10243,U-010982,2022-12-22,Latino América,Ninguna,Ciudad de Panamá,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Albañil,6 meses,"45,34,1",No,Si,No,Hasta 450€,Primera residencia,Indiferente,6 meses
10244,U-010983,2022-12-22,España,Barcelona,ESPLUGUES DE LLOBREGAT,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,3 meses,44 41 5,Si,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,3 meses
10245,U-010984,2022-12-23,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Administrativo,Más de 1 año,"46 , 12 y 12",Si,Si,No,Hasta 450€,Primera residencia,Sierra norte de Madrid,6 meses
10246,U-010985,2022-12-23,España,Madrid,Primera cita disponible en el centro más próximo a este código postal,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Agente de viajes,,57,Si,Si,No,Hasta 300€,Segunda residencia,Sierra norte de Madrid,Aún me lo estoy pensando
10247,U-010986,2022-12-23,Latino América,Ninguna,Barquisimeto Venezuela,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Técnico,6 meses,"50, 46, 20 y 18",No,Si,No,Hasta 450€,Primera residencia,Indiferente,6 meses
10248,U-010987,2022-12-23,España,Málaga,San Pedro de Alcántara,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Fontanero,,43 y 37 respectivamente,Si,Si,No,Hasta 300€,Primera residencia,Pueblos de Cuenca,6 meses
10249,U-010988,2022-12-23,Otro,Ninguna,La Habana,No estoy en ninguna de esas situaciones,Limpieza,3 meses,"37, 34, 11, 4",No,Si,Si,Hasta 300€,Primera residencia,Indiferente,6 meses
10250,U-010989,2022-12-24,Latino América,Ninguna,La habana,No estoy en ninguna de esas situaciones,Carpintero Aluminio,Más de 1 año,"33, 35, 5",No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,1 mes
10251,U-010990,2022-12-24,Resto de Europa (dentro de UE),Ninguna,Portimão,No estoy en ninguna de esas situaciones,Atención al cliente,3 meses,36 -36 -23,No,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses
10252,U-010991,2022-12-25,España,Zaragoza,Zaragoza,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Mantenimiento,,51/48/25,Si,Si,Si,Hasta 450€,Primera residencia,Indiferente,6 meses
10253,U-010992,2022-12-25,España,Alicante,Elche,No estoy en ninguna de esas situaciones,Otro,3 meses,Yo 40 mi pareja 38 y hijo 8,Si,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,1 mes
10254,U-010993,2022-12-25,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Administrativo,6 meses,41,No,Si,No,Hasta 450€,Primera residencia,"Indiferente, menos de 150km de Madrid",Aún me lo estoy pensando
10255,U-010994,2022-12-26,España,Vizcaya,Bilbao,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,3 meses,"21, 23",No,Si,Si,Hasta 300€,Primera residencia,Pueblos de Burgos,6 meses
10256,U-010995,2022-12-26,España,????????,Cocentaina,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Periodista,,"5, 67",Si,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses
10257,U-010996,2022-12-26,Latino América,Ninguna,Viña del Mar,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Gestor administrativo,,"38, 35, 2, 2",No,Si,No,Hasta 450€,Primera residencia,Indiferente,1 mes
10258,U-010997,2022-12-26,España,Madrid,Madrid,No estoy en ninguna de esas situaciones,Maestro,Más de 1 año,51,No,Si,Si,Hasta 300€,Primera residencia,Indiferente,6 meses
10259,U-010998,2022-12-26,España,Huesca,Fraga,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,,36 7 3,Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,6 meses
10260,U-010999,2022-12-26,España,Barcelona,"Terrassa, Barcelona.",Tengo nacionalidad española / de un país de la UE / permiso de residencia,Cocinero,3 meses,42,Si,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses
10261,U-011000,2022-12-26,España,Badajoz,Almendralejo,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Empresario,Más de 1 año,52 y 58,Si,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
10262,U-011001,2022-12-26,Latino América,Ninguna,Bolivar,No estoy en ninguna de esas situaciones,Conductor,3 meses,48 48 8,Si,Si,No,Hasta 300€,Primera residencia,Pueblos de Cuenca,1 mes
10263,U-011002,2022-12-27,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Cuidar ancianos,1 año,42,Si,Si,No,Hasta 450€,Primera residencia,"Indiferente, menos de 150km de Madrid",6 meses
10264,U-011003,2022-12-27,España,Álava,ABETXUKO,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Enfermero,,"64, 48, 46, 13, 8",Si,Si,Si,Hasta 300€,Primera residencia,Pueblos de Palencia,1 mes
10265,U-011004,2022-12-27,España,Baleares,Santanyí,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Recepcionista,6 meses,31 y 37,Si,Si,Si,Hasta 450€,Primera residencia,Indiferente,Aún me lo estoy pensando
10266,U-011005,2022-12-27,España,Barcelona,Barcelona,No estoy en ninguna de esas situaciones,Albañil,,"56, 54, 34, 22",No,Si,No,Hasta 450€,Primera residencia,Pueblos de Cuenca,1 mes
10267,U-011006,2022-12-27,España,Santa Cruz de Tenerife,San Cristobal de La Laguna,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Dependiente,Más de 1 año,"42,37,12,1",No,No,Si,Hasta 300€,Primera residencia,Indiferente,1 mes
10268,U-011007,2022-12-27,España,Alicante,Novelda (Alicante),Tengo nacionalidad española / de un país de la UE / permiso de residencia,Funcionario,6 meses,50 y 45,Si,Si,No,Hasta 300€,Primera residencia,Indiferente,Aún me lo estoy pensando
10269,U-011008,2022-12-27,España,Huelva,Huelva,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Pintor,6 meses,42,No,Si,No,Hasta 300€,Primera residencia,Pueblos de Burgos,6 meses
10270,U-011009,2022-12-28,Latino América,Alicante,Argentina,No estoy en ninguna de esas situaciones,Otro,Más de 1 año,23 y 26,No,Si,No,Hasta 600€,Primera residencia,Indiferente,6 meses
10271,U-011010,2022-12-28,Latino América,Ninguna,Trujillo,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Formador,6 meses,34,No,Si,No,Hasta 450€,Primera residencia,Sierra norte de Madrid,6 meses
10272,U-011011,2022-12-28,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Hostelero,,34/34/16/10/2/0.7,No,Si,No,Hasta 300€,Primera residencia,"Indiferente, menos de 150km de Madrid",1 mes
10273,U-011012,2022-12-28,Latino América,Ninguna,Mendoza,No estoy en ninguna de esas situaciones,Peluquería,,31,Si,Si,No,Hasta 300€,Primera residencia,"Indiferente, menos de 150km de Madrid",6 meses
10274,U-011013,2022-12-28,España,Madrid,MADRID,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Administrativo,3 meses,"54,26",No,No,No,Hasta 450€,Primera residencia,Sierra norte de Madrid,1 mes
10275,U-011014,2022-12-28,España,Cádiz,Puerto Real,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Atención al cliente,,31 - 9 - 2,No,No,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,1 mes
10276,U-011015,2022-12-28,España,Lugo,Lugo,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Profesor,3 meses,"27, 63",No,No,Si,Hasta 450€,Primera residencia,Indiferente,6 meses
10277,U-011016,2022-12-28,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Cocinero,,38...35....10 años,No,No,No,Hasta 300€,Primera residencia,Pueblos de Burgos,6 meses
10278,U-011017,2022-12-28,España,Madrid,Sevilla,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Camarero,3 meses,33,No,Si,Si,Hasta 300€,Primera residencia,Indiferente,6 meses
10279,U-011018,2022-12-28,Otro,Ninguna,Nazaré,No estoy en ninguna de esas situaciones,Albañil,6 meses,42 41 25 11,No,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses
10280,U-011019,2022-12-29,Latino América,Ninguna,Córdoba,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Profesor,3 meses,40 32 14,No,Si,Si,Hasta 600€,Primera residencia,"Indiferente, menos de 150km de Madrid",Aún me lo estoy pensando
10281,U-011020,2022-12-29,Latino América,Ninguna,Bogota,No estoy en ninguna de esas situaciones,Vigilante,6 meses,"57,17,46",No,Si,Si,Hasta 450€,Primera residencia,"Indiferente, menos de 150km de Madrid",6 meses
10282,U-011021,2022-12-29,Latino América,Ninguna,Argentina- santa rosa la pampa,No estoy en ninguna de esas situaciones,Albañil,Más de 1 año,21,No,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
10283,U-011022,2022-12-29,España,Madrid,Madrid,No estoy en ninguna de esas situaciones,Administrativo,6 meses,"41,38,18,9",No,Si,No,Hasta 300€,Primera residencia,Indiferente,1 mes
10284,U-011023,2022-12-29,España,Madrid,valdemanco,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Ingeniero,,"35,30,10 dos niñas que naen en 1 mes",No,No,No,Hasta 300€,Primera residencia,Pueblos de Palencia,1 mes
10285,U-011024,2022-12-29,Otro,Ninguna,La habana,No estoy en ninguna de esas situaciones,Médico,3 meses,27 y 28,No,No,Si,Hasta 600€,Primera residencia,Pueblos de Segovia,6 meses
10286,U-011025,2022-12-29,Latino América,Ninguna,tulua,No estoy en ninguna de esas situaciones,Médico,3 meses,"47,46, y  mis hijas de 7 años",No,Si,No,Hasta 600€,Primera residencia,Indiferente,6 meses
10287,U-011026,2022-12-30,Latino América,Ninguna,Lima,No estoy en ninguna de esas situaciones,Estudiante,3 meses,23-23,Si,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,Aún me lo estoy pensando
10288,U-011027,2022-12-30,España,Barcelona,Barcelona,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Camarero,,Mayores y niños de 1 a 8 años,No,No,No,Hasta 450€,Primera residencia,Indiferente,6 meses
10289,U-011028,2022-12-30,Latino América,Ninguna,Ciudad Autónoma de Buenos Aires,No estoy en ninguna de esas situaciones,Policia,Más de 1 año,32 29,No,Si,No,Hasta 450€,Primera residencia,Indiferente,6 meses
10290,U-011029,2022-12-30,España,Madrid,Leganés,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Maestro,,"36, 35, 8, 6",No,No,No,Hasta 300€,Primera residencia,Pueblos de Palencia,1 mes
10291,U-011030,2022-12-30,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Marketing y publicidad,,26 y 30,Si,Si,Si,Hasta 450€,Primera residencia,Sierra norte de Madrid,6 meses
10292,U-011031,2022-12-30,Otro,Ninguna,Venezuela,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Técnico,,"8 años, 11 años, 13 años, 41 años,  y 43 años.",No,Si,Si,Hasta 300€,Primera residencia,Pueblos de Cuenca,6 meses
10293,U-011032,2022-12-30,España,Madrid,madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Atención al cliente,6 meses,29,Si,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
10294,U-011033,2022-12-30,España,Almería,La Gangosa - Vicar (Almería),Tengo nacionalidad española / de un país de la UE / permiso de residencia,Administrativo,,"34, 34, 5",Si,Si,Si,Hasta 300€,Primera residencia,"Indiferente, menos de 150km de Madrid",6 meses
10295,U-011034,2022-12-30,España,Huelva,Huelva,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Mantenimiento,3 meses,42,No,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
10296,U-011035,2022-12-30,Latino América,Málaga,Malaga,No estoy en ninguna de esas situaciones,Militar,3 meses,30 29 6,No,Si,No,Hasta 300€,Primera residencia,Pueblos de Burgos,6 meses
10297,U-011036,2022-12-30,Latino América,Ninguna,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Dependiente,3 meses,38 38 10 7 3,No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
10298,U-011037,2022-12-31,España,Huelva,Huelva,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,6 meses,26 y 32,Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,3 meses
10299,U-011038,2023-01-01,España,Barcelona,Barcelona,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Encargado,6 meses,Mi esposa y yo 34 y mi huja de 3 años,No,No,No,Más de 600€,Primera residencia,Indiferente,6 meses
10300,U-011039,2023-01-01,Otro,Toledo,Toledo,No estoy en ninguna de esas situaciones,Informático,,38,No,Si,No,Hasta 300€,Primera residencia,Indiferente,3 meses
10301,U-011040,2023-01-01,España,Madrid,Torrejon de ardoz,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Camarero,3 meses,42,Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,1 mes
10302,U-011041,2023-01-01,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Comercial,,62 y 32,Si,Si,No,Hasta 300€,Primera residencia,"Indiferente, menos de 150km de Madrid",1 mes
10303,U-011042,2023-01-02,España,Sevilla,Sevilla,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Trabajo de campo,,23 y 29,Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,Aún me lo estoy pensando
10304,U-011043,2023-01-02,España,Málaga,Málaga,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Artes visuales,6 meses,30 y 26,Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,6 meses
10305,U-011044,2023-01-02,España,Sevilla,Sevilla,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Biólogo ambiental,6 meses,25 y 30 años,Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,6 meses
10306,U-011045,2023-01-02,España,Las Palmas,Islas canarias,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Cocinero,6 meses,48/37/16/5/1,Si,Si,No,Hasta 600€,Primera residencia,Indiferente,6 meses
10307,U-011046,2023-01-02,España,Valencia,España,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Auxiliar,1 año,43 39 13 8,No,No,Si,Hasta 450€,Primera residencia,Indiferente,1 mes
10308,U-011047,2023-01-02,Otro,Ninguna,CASTELAR,No estoy en ninguna de esas situaciones,Marketing y publicidad,6 meses,"19,20,45,52",Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,6 meses
10309,U-011048,2023-01-02,España,Barcelona,Barcelona,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,,46 13 9,No,No,Si,Hasta 300€,Primera residencia,Indiferente,6 meses
10310,U-011049,2023-01-02,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Cuidar ancianos,,"45, 45, 35, 22, 20, 15, 13",No,No,No,Hasta 300€,Primera residencia,"Indiferente, menos de 150km de Madrid",6 meses
10311,U-011050,2023-01-02,Latino América,Ninguna,Córdoba Argentina,No estoy en ninguna de esas situaciones,Maestro,6 meses,"40, 11",Si,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
10312,U-011051,2023-01-02,Latino América,Ninguna,cali - colombia,No estoy en ninguna de esas situaciones,Recursos Humanos,3 meses,"19 años , 22 años , 52años , 42años",No,No,No,Hasta 300€,Primera residencia,Indiferente,6 meses
10313,U-011052,2023-01-02,España,A Coruña,muros,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Camarero,,19 y 32,Si,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses
10314,U-011053,2023-01-02,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Conductor,,"45,30,9,6",No,No,No,Hasta 300€,Primera residencia,Pueblos de Cuenca,6 meses
10315,U-011054,2023-01-02,España,Barcelona,Barcelona.,No estoy en ninguna de esas situaciones,Mecánico,3 meses,35 y 31 años de edad.,Si,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,3 meses
10316,U-011055,2023-01-02,Latino América,Ninguna,Candelaria Valle,No estoy en ninguna de esas situaciones,Abogado,3 meses,"40,34, 10, 3",Si,No,No,Hasta 300€,Primera residencia,Pueblos de Segovia,1 mes
10317,U-011056,2023-01-02,Latino América,Ninguna,"Buenos Aires, Argentina",Tengo nacionalidad española / de un país de la UE / permiso de residencia,Administrativo,,50,No,No,No,Hasta 300€,Primera residencia,Indiferente,6 meses
10318,U-011057,2023-01-03,España,Madrid,valdilecha,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Atención al cliente,Más de 1 año,37.35.5.1 años,Si,Si,Si,Hasta 450€,Primera residencia,Sierra norte de Madrid,6 meses
10319,U-011058,2023-01-03,España,Girona,Catalunya provincia Gerona,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,Más de 1 año,Yo de 41 años  y mi niño de 6 años,Si,Si,No,Hasta 300€,Primera residencia,Pueblos de Segovia,Aún me lo estoy pensando
10320,U-011059,2023-01-03,España,Madrid,Madrid,No estoy en ninguna de esas situaciones,Empleado del hogar,3 meses,"42,34",No,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses
10321,U-011060,2023-01-03,España,Alicante,Alicante,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Mozo almacén,3 meses,27,No,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses
10322,U-011061,2023-01-03,Resto de Europa (dentro de UE),Ninguna,Auletta,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Administrativo,6 meses,"42, 42 y 4 años",No,Si,No,Hasta 450€,Primera residencia,Pueblos de Burgos,6 meses
10323,U-011062,2023-01-04,España,Las Palmas,Las palmas de gran canarias,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Administrativo,3 meses,28 y 23,Si,Si,Si,Hasta 450€,Primera residencia,Indiferente,1 mes
