,id,fecha,pais_de_residencia,provincia_de_espana,ciudad_residencia,situacion_en_espana,profesion,autonomia_economica,familia_edades,coche_propio,carnet_coche,mascota,presupuesto_alquiler,primera_segunda_vivienda,zona_interes,predisposicion_pueblo,numero_familiares,sector_servicios,sector_industria,sector_construccion,sector_agricultura_ganaderia_pesca,Otros,nan_filas
8636,U-009370,2022-07-20,España,Madrid,Las Rozas de MADRID,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,1 año,"60,44",Si,Si,No,Hasta 450€,Primera residencia,Sierra norte de Madrid,1 mes,2,0,0,0,0,0,0
8637,U-009371,2022-07-20,España,Madrid,Leganés,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Profesor,6 meses,27,Si,Si,No,Hasta 600€,Primera residencia,Sierra norte de Madrid,Aún me lo estoy pensando,1,0,0,0,0,0,0
8638,U-009372,2022-07-20,Latino América,Ninguna,Montevideo,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Policia,,40,Si,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,1 mes,1,0,0,0,0,1,1
8639,U-009373,2022-07-21,Latino América,Ninguna,Estado Miranda Venezuela,No estoy en ninguna de esas situaciones,Cuidar ancianos,6 meses,"55,24,17",No,No,No,Hasta 300€,Primera residencia,Pueblos de Zamora,3 meses,3,0,0,0,0,0,0
8640,U-009374,2022-07-21,España,Toledo,Toledo,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Logística de transportes,3 meses,"19,14",Si,Si,Si,Hasta 300€,Primera residencia,Pueblos de Zaragoza,6 meses,2,0,1,0,0,0,0
8641,U-009375,2022-07-21,España,Madrid,San Lorenzo Del Escorial,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Autónomo,Más de 1 año,"38,39",Si,Si,Si,Hasta 300€,Primera residencia,"Indiferente, menos de 150km de Madrid",1 mes,2,0,0,0,0,0,0
8642,U-009376,2022-07-21,Latino América,Ninguna,alcobendas,No estoy en ninguna de esas situaciones,Contable,3 meses,"24,33",No,No,No,Hasta 300€,Primera residencia,Indiferente,Aún me lo estoy pensando,2,0,0,0,0,0,0
8643,U-009377,2022-07-21,España,Cádiz,algeciras pelayo,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Comercio internacional,Más de 1 año,"54,55,23,29",Si,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,3 meses,4,0,0,0,0,0,0
8644,U-009378,2022-07-21,Latino América,Ninguna,Santo Domingo,No estoy en ninguna de esas situaciones,Encargado,3 meses,"27,3",Si,Si,No,Hasta 600€,Primera residencia,Pueblos de Burgos,6 meses,2,0,0,0,0,0,0
8645,U-009379,2022-07-21,España,Murcia,La Ñora,No estoy en ninguna de esas situaciones,Esteticista,3 meses,"3,13,15,45",No,No,Si,Hasta 300€,Primera residencia,Indiferente,3 meses,4,1,0,0,0,0,0
8646,U-009380,2022-07-21,España,Girona,Lloret de mar,No estoy en ninguna de esas situaciones,Operario,6 meses,"24,6",No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses,2,0,0,1,0,0,0
8647,U-009381,2022-07-21,Latino América,Ninguna,San pedro de los milagros antioquia medellin,No estoy en ninguna de esas situaciones,Atención al cliente,3 meses,"27,26",No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,3 meses,2,0,0,0,0,0,0
8648,U-009382,2022-07-21,España,Madrid,Tres cantos,No estoy en ninguna de esas situaciones,Cocinero,3 meses,"26,26,6,4,3",No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,1 mes,5,1,0,0,0,0,0
8649,U-009383,2022-07-22,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,3 meses,"7,33,37",No,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,1 mes,3,0,0,0,0,0,0
8650,U-009384,2022-07-22,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,3 meses,"7,33,37",No,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,1 mes,3,0,0,0,0,0,0
8651,U-009385,2022-07-22,Latino América,Ninguna,l Pereira,No estoy en ninguna de esas situaciones,Asesor,3 meses,"32,11",No,No,No,Hasta 300€,Primera residencia,Pueblos de Palencia,6 meses,2,1,0,0,0,0,0
8652,U-009386,2022-07-22,Latino América,Ninguna,Ninguna,No estoy en ninguna de esas situaciones,Seguridad,3 meses,"22,20",No,No,No,Hasta 300€,Primera residencia,Pueblos de Zamora,6 meses,2,1,0,0,0,0,0
8653,U-009387,2022-07-22,Latino América,Ninguna,Cali Valle del Cauca Colombia,No estoy en ninguna de esas situaciones,Jardinero,3 meses,19,No,No,No,Hasta 300€,Primera residencia,Pueblos de Burgos,1 mes,1,1,0,0,0,0,0
8654,U-009388,2022-07-22,España,Barcelona,Castelldefels,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Atención al cliente,3 meses,"48,45",Si,Si,Si,Hasta 450€,Primera residencia,Pueblos de Burgos,6 meses,2,0,0,0,0,0,0
8655,U-009389,2022-07-22,España,Madrid,El Escorial,No estoy en ninguna de esas situaciones,Sanitario,3 meses,"13,19,21",No,No,No,Hasta 300€,Primera residencia,Pueblos de Cuenca,1 mes,3,0,0,0,0,0,0
8656,U-009390,2022-07-22,España,Barcelona,barcelona,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,3 meses,"47,81",No,Si,Si,Hasta 300€,Primera residencia,Pueblos de Zaragoza,3 meses,2,0,0,0,0,0,0
8657,U-009391,2022-07-22,España,Madrid,madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Artista plástico Escultor,Más de 1 año,62,Si,Si,No,Más de 600€,Primera residencia,"Indiferente, menos de 150km de Madrid",6 meses,1,1,0,0,0,0,0
8658,U-009392,2022-07-22,España,Barcelona,Gava,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Conductor,3 meses,"37,26,5",No,Si,No,Hasta 450€,Primera residencia,Indiferente,6 meses,3,1,0,0,0,0,0
8659,U-009393,2022-07-22,Latino América,Ninguna,Berazategui,No estoy en ninguna de esas situaciones,Recursos Humanos,1 año,"8,14,17,40,41",No,Si,Si,Hasta 450€,Primera residencia,Indiferente,Aún me lo estoy pensando,5,1,0,0,0,0,0
8660,U-009394,2022-07-22,Latino América,Ninguna,Salta,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Abogado,1 año,"36,34,11,10,9,7,6,5,3,2,1",No,Si,Si,Hasta 600€,Primera residencia,Pueblos de Burgos,3 meses,11,1,0,0,0,0,0
8661,U-009395,2022-07-22,España,Alicante,Alicante,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Administrativo,3 meses,51,Si,Si,No,Hasta 300€,Primera residencia,Pueblos de Burgos,1 mes,1,0,0,0,0,0,0
8662,U-009396,2022-07-22,Latino América,Ninguna,Nueva Esparta,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Autónomo,3 meses,31,No,No,Si,Hasta 300€,Primera residencia,Indiferente,6 meses,1,0,0,0,0,0,0
8663,U-009397,2022-07-22,España,Zaragoza,Used,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Peón,3 meses,"47,42,19,10,4",No,No,No,Hasta 300€,Primera residencia,Indiferente,1 mes,5,0,0,0,0,0,0
8664,U-009398,2022-07-23,Latino América,Ninguna,santo domingo,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Encargado,6 meses,"22,2",No,Si,No,Hasta 450€,Primera residencia,Sierra norte de Madrid,6 meses,2,0,0,0,0,0,0
8665,U-009399,2022-07-23,España,Almería,Sorbas,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Atención al cliente,,"40,40,1,4,16",No,No,No,Hasta 300€,Primera residencia,Indiferente,1 mes,5,0,0,0,0,0,1
8666,U-009400,2022-07-23,España,Barcelona,Sant Boi de Llobregat,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Maestro de Educación Primaria,6 meses,"41,40,5,2",Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,Aún me lo estoy pensando,4,1,0,0,0,0,0
8667,U-009401,2022-07-23,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Dentista,3 meses,"28,2,1",No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,1 mes,3,1,0,0,0,0,0
8668,U-009402,2022-07-23,España,Murcia,Murcia,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Mozo almacén,,"31,27,6,5",No,No,Si,Hasta 300€,Primera residencia,Indiferente,1 mes,4,0,0,0,0,0,1
8669,U-009403,2022-07-23,Latino América,Ninguna,Ciudad de México,No estoy en ninguna de esas situaciones,Empresario,Más de 1 año,"36,34,7,5,3",No,No,No,Más de 600€,Primera residencia,Sierra norte de Madrid,6 meses,5,1,0,0,0,0,0
8670,U-009404,2022-07-24,Latino América,Ninguna,Bucaramanga,No estoy en ninguna de esas situaciones,Otro,Más de 1 año,"40,34,5,2",No,No,No,Hasta 300€,Primera residencia,"Indiferente, menos de 150km de Madrid",Aún me lo estoy pensando,4,0,0,0,0,0,0
8671,U-009405,2022-07-24,Latino América,Ninguna,moron,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Informático,3 meses,55,No,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses,1,1,0,0,0,0,0
8672,U-009406,2022-07-24,España,Baleares,Magaluf,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Atención al cliente,3 meses,"45,36,22,18,13,6",No,Si,No,Hasta 300€,Primera residencia,"Indiferente, menos de 150km de Madrid",1 mes,6,0,0,0,0,0,0
8673,U-009407,2022-07-24,España,Cuenca,villar de olalla,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Jubilado,,0,Si,Si,No,Hasta 450€,Primera residencia,Pueblos de Cuenca,1 mes,1,0,0,0,0,1,1
8674,U-009408,2022-07-24,Latino América,Ninguna,Buenos Aires,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Profesor,6 meses,"35,29,4,1",Si,Si,No,Hasta 450€,Primera residencia,Indiferente,Aún me lo estoy pensando,4,0,0,0,0,0,0
8675,U-009409,2022-07-24,España,Barcelona,Vilanova del Camí,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Limpieza,,50,No,No,Si,Hasta 300€,Primera residencia,Indiferente,6 meses,1,0,0,0,0,0,1
8676,U-009410,2022-07-24,España,Madrid,Madrid,No estoy en ninguna de esas situaciones,Otro,3 meses,"42,12,7",No,Si,Si,Más de 600€,Primera residencia,Indiferente,Aún me lo estoy pensando,3,0,0,0,0,0,0
8677,U-009411,2022-07-24,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Técnico,Más de 1 año,54,No,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,Aún me lo estoy pensando,1,0,1,0,0,0,0
8678,U-009412,2022-07-24,Otro,Ninguna,Puerto Madryn,No estoy en ninguna de esas situaciones,Trabajo de campo,3 meses,"47,37,26,24,16,17",No,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses,6,0,0,0,0,1,0
8679,U-009413,2022-07-24,España,Madrid,COLLADO VILLALBA,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Dependiente,1 año,"33,32,1",Si,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,3 meses,3,1,0,0,0,0,0
8680,U-009414,2022-07-24,España,Valladolid,Tudela de duero,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Operario,,"36,40",Si,Si,Si,Hasta 300€,Primera residencia,Pueblos de Palencia,Aún me lo estoy pensando,2,0,0,1,0,0,1
8681,U-009415,2022-07-24,Latino América,Ninguna,San Cristobal,No estoy en ninguna de esas situaciones,Maestro,3 meses,"48,47,17,7",Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,3 meses,4,1,0,0,0,0,0
8682,U-009416,2022-07-25,Latino América,Ninguna,Guarenas,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Mecánico,3 meses,"49,41,16,13",No,Si,No,Hasta 300€,Primera residencia,Pueblos de Zaragoza,Aún me lo estoy pensando,4,0,1,0,0,0,0
8683,U-009417,2022-07-25,España,Cádiz,Rota,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Camarero,3 meses,"36,33,3,2",Si,Si,Si,Hasta 300€,Primera residencia,"Indiferente, menos de 150km de Madrid",Aún me lo estoy pensando,4,1,0,0,0,0,0
8684,U-009418,2022-07-25,España,Madrid,Paracuello de jarama,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Celador,6 meses,"42,35,19,3,3,3",Si,Si,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses,6,1,0,0,0,0,0
8685,U-009419,2022-07-25,Latino América,Ninguna,Paita,No estoy en ninguna de esas situaciones,Conductor,6 meses,"24,1,5,18",No,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses,4,1,0,0,0,0,0
8686,U-009420,2022-07-25,España,Madrid,España,No estoy en ninguna de esas situaciones,Empresario,3 meses,"41,37,13",No,No,No,Hasta 450€,Primera residencia,Indiferente,Aún me lo estoy pensando,3,1,0,0,0,0,0
8687,U-009421,2022-07-25,Latino América,Ninguna,Neiva,No estoy en ninguna de esas situaciones,Atención al cliente,3 meses,"27,4,2,1",Si,Si,No,Hasta 300€,Primera residencia,Pueblos de Burgos,6 meses,4,0,0,0,0,0,0
8688,U-009422,2022-07-25,Latino América,Ninguna,Neiva huila- Colombia,No estoy en ninguna de esas situaciones,Asesor,3 meses,"30,4,2,1",Si,Si,No,Hasta 300€,Primera residencia,Pueblos de Burgos,6 meses,4,1,0,0,0,0,0
8689,U-009423,2022-07-25,España,Madrid,España,No estoy en ninguna de esas situaciones,Empleado del hogar,,"55,54",Si,Si,No,Hasta 300€,Segunda residencia,Sierra norte de Madrid,1 mes,2,1,0,0,0,0,1
8690,U-009424,2022-07-25,España,Barcelona,Barcelona,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Artes visuales,3 meses,0,No,No,No,Hasta 300€,Primera residencia,Indiferente,6 meses,1,0,0,0,0,0,0
8691,U-009425,2022-07-25,Latino América,Ninguna,Piedra buena,No estoy en ninguna de esas situaciones,Carnicero,Más de 1 año,"14,40,42",Si,Si,No,Hasta 300€,Primera residencia,Pueblos de Burgos,Aún me lo estoy pensando,3,0,0,0,0,0,0
8692,U-009426,2022-07-25,España,Zamora,Argañin,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Limpieza,1 año,"54,45,25,21",Si,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,Aún me lo estoy pensando,4,0,0,0,0,0,0
8693,U-009427,2022-07-25,España,Madrid,Colmenar Viejo (Madrid),Tengo nacionalidad española / de un país de la UE / permiso de residencia,Profesor,Más de 1 año,40,Si,Si,Si,Más de 600€,Primera residencia,Sierra norte de Madrid,1 mes,1,0,0,0,0,0,0
8694,U-009428,2022-07-25,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Ingeniero,,"65,57",Si,Si,No,Más de 600€,Primera residencia,Sierra norte de Madrid,6 meses,2,0,1,0,0,0,1
8695,U-009429,2022-07-25,Latino América,Ninguna,san cristobal de las casas en  Chiapas Mexico,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Ingeniero,6 meses,"15,17,18,19,24,55,61",No,Si,No,Hasta 300€,Primera residencia,Pueblos de Cuenca,6 meses,7,0,1,0,0,0,0
8696,U-009430,2022-07-25,Latino América,Ninguna,Panamá,No estoy en ninguna de esas situaciones,Marketing y publicidad,3 meses,"44,9",No,Si,Si,Hasta 450€,Primera residencia,Indiferente,6 meses,2,1,0,0,0,0,0
8697,U-009431,2022-07-25,España,Valencia,Valencia,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,3 meses,"56,41,40,6",No,Si,No,Hasta 300€,Primera residencia,Indiferente,1 mes,4,0,0,0,0,0,0
8698,U-009432,2022-07-26,Latino América,Ninguna,Cartago,No estoy en ninguna de esas situaciones,Profesor,3 meses,"40,11",Si,Si,Si,Hasta 450€,Primera residencia,Indiferente,3 meses,2,0,0,0,0,0,0
8699,U-009433,2022-07-26,Latino América,Ninguna,Piedecuesta,No estoy en ninguna de esas situaciones,Conductor,1 año,"29,3",No,Si,No,Hasta 300€,Primera residencia,Indiferente,1 mes,2,1,0,0,0,0,0
8700,U-009434,2022-07-26,Latino América,Ninguna,Caracas-Venezuela,No estoy en ninguna de esas situaciones,Técnico,3 meses,"64,42,41,09",No,Si,Si,Hasta 300€,Primera residencia,Indiferente,6 meses,4,0,1,0,0,0,0
8701,U-009435,2022-07-26,Otro,Ninguna,Los polvorines,No estoy en ninguna de esas situaciones,Limpieza,3 meses,"11,41",Si,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,Aún me lo estoy pensando,2,0,0,0,0,0,0
8702,U-009436,2022-07-26,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Cuidar ancianos,,"42,11,44,14,22,11,35",Si,Si,Si,Hasta 300€,Primera residencia,Indiferente,1 mes,7,0,0,0,0,0,1
8703,U-009437,2022-07-26,España,Málaga,San Pedro de Alcantara,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Pintor,3 meses,60,Si,Si,No,Hasta 300€,Primera residencia,Indiferente,Aún me lo estoy pensando,1,1,0,0,0,0,0
8704,U-009438,2022-07-26,España,Murcia,Molina de Segura,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Atención al cliente,1 año,,Si,Si,Si,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses,1,0,0,0,0,0,0
8705,U-009439,2022-07-26,España,Madrid,Espinar,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Mozo almacén,6 meses,"40,14,16",No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses,3,0,0,0,0,0,0
8706,U-009440,2022-07-26,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Farmacéutico,6 meses,"57,56",No,Si,No,Hasta 300€,Primera residencia,Pueblos de Burgos,6 meses,2,1,0,0,0,0,0
8707,U-009441,2022-07-26,España,Almería,ALMERIA,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Maestro,3 meses,40,Si,Si,No,Hasta 300€,Primera residencia,Indiferente,1 mes,1,1,0,0,0,0,0
8708,U-009442,2022-07-26,España,Zaragoza,Zaragoza,No estoy en ninguna de esas situaciones,Conductor,1 año,"34,18,17,14",No,Si,No,Hasta 300€,Primera residencia,Indiferente,1 mes,4,1,0,0,0,0,0
8709,U-009443,2022-07-26,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Compositor,1 año,40,No,No,No,Hasta 300€,Primera residencia,Sierra norte de Madrid,6 meses,1,1,0,0,0,0,0
8710,U-009444,2022-07-26,España,Madrid,PINTO,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Informático,6 meses,"7,30,52",Si,Si,No,Hasta 300€,Primera residencia,Indiferente,3 meses,3,1,0,0,0,0,0
8711,U-009445,2022-07-26,Latino América,Ninguna,Ciudad Arce,No estoy en ninguna de esas situaciones,Conductor,1 año,"43,42,20,17,7",No,Si,No,Hasta 300€,Primera residencia,"Indiferente, menos de 150km de Madrid",6 meses,5,1,0,0,0,0,0
8712,U-009446,2022-07-27,Latino América,Ninguna,Ninguna,No estoy en ninguna de esas situaciones,Maestro,3 meses,"33,7,3",No,No,No,Hasta 600€,Primera residencia,"Indiferente, menos de 150km de Madrid",6 meses,3,1,0,0,0,0,0
8713,U-009447,2022-07-27,España,Madrid,MADRID,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Contable,,"46,45",Si,Si,Si,Hasta 450€,Primera residencia,"Indiferente, menos de 150km de Madrid",6 meses,2,0,0,0,0,0,1
8714,U-009448,2022-07-27,España,Zaragoza,Zaragoza,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Camarero,3 meses,"26,28,4,3,1",Si,Si,No,Hasta 450€,Primera residencia,Indiferente,3 meses,5,1,0,0,0,0,0
8715,U-009449,2022-07-27,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Freelance digital,,"30,31",Si,Si,Si,Más de 600€,Primera residencia,Sierra norte de Madrid,6 meses,2,1,0,0,0,0,1
8716,U-009450,2022-07-27,España,Granada,Maracena,No estoy en ninguna de esas situaciones,Auxiliar,3 meses,"55,19",Si,Si,No,Hasta 300€,Primera residencia,Indiferente,6 meses,2,0,0,0,0,0,0
8717,U-009451,2022-07-27,España,Las Palmas,LAS PALMAS,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Pintor,3 meses,"24,43",No,Si,No,Hasta 300€,Primera residencia,Indiferente,1 mes,2,1,0,0,0,0,0
8718,U-009452,2022-07-27,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Contable,,"26,29",Si,Si,Si,Hasta 600€,Primera residencia,Sierra norte de Madrid,Aún me lo estoy pensando,2,0,0,0,0,0,1
8719,U-009453,2022-07-27,España,Madrid,Madrid,Tengo nacionalidad española / de un país de la UE / permiso de residencia,Otro,6 meses,"49,45,18",No,No,No,Hasta 450€,Primera residencia,Sierra norte de Madrid,1 mes,3,0,0,0,0,0,0
