,autonomia_economica,coche_propio,carnet_coche,mascota,presupuesto_alquiler,numero_familiares,sector_servicios,sector_industria,sector_construccion,sector_agricultura_ganaderia_pesca,sector_otros,predisposicion_pueblo_1 mes,predisposicion_pueblo_3 meses,predisposicion_pueblo_6 meses,predisposicion_pueblo_Aún me lo estoy pensando,year,month,day,pais_de_residencia_España,pais_de_residencia_Latino América,pais_de_residencia_Otro,pais_de_residencia_Resto de Europa (dentro de UE),prov_norte,prov_sur,prov_este,prov_centro,prov_madrid,prov_fuera_espana,situacion_en_espana_No estoy en ninguna de esas situaciones,situacion_en_espana_Tengo nacionalidad española / de un país de la UE / permiso de residencia,primera_segunda_vivienda_Primera residencia,primera_segunda_vivienda_Segunda residencia,zona_interes_Indiferente,"zona_interes_Indiferente, menos de 150km de Madrid",zona_interes_Navarra,zona_interes_Pueblos de Burgos,zona_interes_Pueblos de Cuenca,zona_interes_Pueblos de Galicia,zona_interes_Pueblos de Jaén,zona_interes_Pueblos de Palencia,zona_interes_Pueblos de Segovia,zona_interes_Pueblos de Soria,zona_interes_Pueblos de Zamora,zona_interes_Pueblos de Zaragoza,zona_interes_Pueblos de Zaragoza-Huesca,zona_interes_Sierra norte de Madrid
1313,12,1,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1314,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1315,3,1,1,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1316,14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1317,3,0,0,0,4,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1318,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1319,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1320,3,1,0,0,1,1,0,1,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1321,3,1,0,0,2,1,0,1,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1322,3,1,0,0,1,1,0,0,0,0,1,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1323,3,1,1,0,2,5,0,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1324,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1325,12,1,0,0,2,4,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1326,6,0,0,0,3,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1327,6,1,0,0,1,1,0,0,1,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1328,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1329,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1330,14,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1331,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1332,3,1,0,0,2,1,0,0,0,0,1,0,0,1,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1333,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1334,3,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1335,3,1,0,0,2,1,0,0,0,0,0,0,0,1,0,2020,6,24,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1336,6,1,0,0,1,1,0,0,1,0,0,0,1,0,0,2020,6,24,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1337,3,1,0,0,2,1,1,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1338,3,1,0,0,2,1,1,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1339,3,0,0,0,3,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1340,3,0,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1341,3,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1342,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1343,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1344,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1345,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1346,3,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2020,6,24,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1347,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1348,3,1,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1349,6,1,0,0,2,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1350,6,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1351,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1352,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1353,6,1,1,1,2,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1354,3,0,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1355,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1356,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1357,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1358,3,1,0,0,1,1,0,0,1,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1359,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1360,6,1,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1361,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1362,3,1,0,0,2,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1363,3,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1364,3,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1365,3,1,1,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1366,6,0,0,0,3,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1367,12,1,0,0,2,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1368,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1369,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1370,3,1,1,1,1,3,1,0,0,0,0,0,1,0,0,2020,6,24,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1371,3,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1372,6,1,0,0,1,1,0,0,1,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1373,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1374,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1375,3,1,0,0,4,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1376,6,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1377,14,1,1,1,2,2,1,0,0,0,0,1,0,0,0,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1378,12,0,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1379,3,0,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1380,14,1,0,0,2,1,0,0,1,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1381,3,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1382,3,1,1,0,4,3,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1383,6,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1384,6,1,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1386,3,1,0,0,3,1,0,1,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387,6,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2020,6,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1388,3,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1389,12,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1390,3,1,0,0,2,1,1,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1391,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1392,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1393,12,1,0,0,2,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1394,6,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1395,3,1,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1396,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1397,14,0,0,0,4,1,1,0,0,0,0,0,0,1,0,2020,6,24,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1398,6,0,0,0,2,1,1,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1399,3,1,0,0,2,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1400,3,1,0,0,4,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1401,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1402,6,1,0,0,2,1,0,1,0,0,0,0,0,1,0,2020,6,24,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1403,6,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1404,12,1,0,0,2,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1405,12,1,0,0,2,1,1,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1406,3,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1407,3,1,0,0,1,1,0,0,0,0,1,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1408,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1409,12,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1410,14,1,0,0,3,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1411,3,1,1,1,1,4,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1412,6,1,0,0,3,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1413,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1414,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1415,12,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1416,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1417,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1418,3,1,1,1,2,3,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1419,6,1,0,0,1,1,0,1,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1420,14,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1421,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1422,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1423,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1424,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1425,14,1,1,0,2,2,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1426,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1427,3,1,0,0,2,1,0,0,1,0,0,0,0,0,1,2020,6,24,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1428,3,1,0,0,2,1,0,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1429,6,1,0,0,2,1,1,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1430,3,1,1,0,2,5,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1432,6,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1433,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1434,6,0,0,0,3,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1435,14,0,0,0,3,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1436,3,0,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1437,3,1,0,0,1,1,0,0,1,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1438,6,1,0,0,1,1,1,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1439,12,1,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1440,3,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1441,3,0,0,0,1,4,0,0,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1442,3,1,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1443,3,1,0,0,1,1,0,0,1,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1444,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1445,14,1,0,0,1,1,0,0,1,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1446,3,0,0,0,2,1,0,1,0,0,0,0,0,1,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1447,3,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1448,12,1,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1449,3,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1450,12,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1451,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
